eventId,periodDescriptor,timeInPeriod,timeRemaining,situationCode,homeTeamDefendingSide,typeCode,typeDescKey,sortOrder,details,pptReplayUrl
51,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:00,20:00,,,520,period-start,5,,
52,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:00,20:00,1551,,502,faceoff,6,"{'eventOwnerTeamId': 23, 'losingPlayerId': 8477497, 'winningPlayerId': 8467876, 'xCoord': 0, 'yCoord': 0, 'zoneCode': 'N'}",
5,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:28,19:32,1551,,525,takeaway,7,"{'xCoord': -66, 'yCoord': 8, 'zoneCode': 'D', 'playerId': 8475690, 'eventOwnerTeamId': 23}",
6,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:34,19:26,1551,,516,stoppage,9,{'reason': 'goalie-stopped-after-sog'},
53,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:34,19:26,1551,,506,shot-on-goal,11,"{'xCoord': 38, 'yCoord': 38, 'zoneCode': 'O', 'shotType': 'wrist', 'shootingPlayerId': 8467875, 'goalieInNetId': 8473972, 'eventOwnerTeamId': 23, 'awaySOG': 0, 'homeSOG': 1}",
54,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:34,19:26,1551,,502,faceoff,15,"{'eventOwnerTeamId': 20, 'losingPlayerId': 8474009, 'winningPlayerId': 8470162, 'xCoord': 69, 'yCoord': 21, 'zoneCode': 'D'}",
7,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:48,19:12,1551,,503,hit,16,"{'xCoord': -92, 'yCoord': 35, 'zoneCode': 'O', 'eventOwnerTeamId': 20, 'hittingPlayerId': 8470877, 'hitteePlayerId': 8469465}",
8,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:57,19:03,1551,,503,hit,17,"{'xCoord': -63, 'yCoord': -41, 'zoneCode': 'D', 'eventOwnerTeamId': 23, 'hittingPlayerId': 8474134, 'hitteePlayerId': 8475907}",
9,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",01:31,18:29,1551,,503,hit,25,"{'xCoord': 88, 'yCoord': -36, 'zoneCode': 'O', 'eventOwnerTeamId': 23, 'hittingPlayerId': 8473432, 'hitteePlayerId': 8474577}",
10,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",01:38,18:22,1551,,503,hit,26,"{'xCoord': 90, 'yCoord': 35, 'zoneCode': 'O', 'eventOwnerTeamId': 23, 'hittingPlayerId': 8474579, 'hitteePlayerId': 8474150}",
55,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",01:40,18:20,1551,,508,blocked-shot,27,"{'xCoord': -76, 'yCoord': 14, 'zoneCode': 'D', 'blockingPlayerId': 8469598, 'shootingPlayerId': 8477935, 'eventOwnerTeamId': 20}",
11,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",01:57,18:03,1551,,503,hit,31,"{'xCoord': -90, 'yCoord': -37, 'zoneCode': 'O', 'eventOwnerTeamId': 20, 'hittingPlayerId': 8477935, 'hitteePlayerId': 8471498}",
56,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:03,17:57,1551,,503,hit,34,"{'xCoord': -92, 'yCoord': 24, 'zoneCode': 'D', 'eventOwnerTeamId': 23, 'hittingPlayerId': 8475690, 'hitteePlayerId': 8477591}",
12,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:16,17:44,1551,,503,hit,40,"{'xCoord': -38, 'yCoord': 38, 'zoneCode': 'D', 'eventOwnerTeamId': 23, 'hittingPlayerId': 8474134, 'hitteePlayerId': 8475650}",
13,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:16,17:44,1551,,516,stoppage,41,{'reason': 'offside'},
57,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:16,17:44,1551,,502,faceoff,42,"{'eventOwnerTeamId': 23, 'losingPlayerId': 8476440, 'winningPlayerId': 8477500, 'xCoord': -17, 'yCoord': 22, 'zoneCode': 'N'}",
58,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:29,17:31,1551,,507,missed-shot,43,"{'xCoord': 56, 'yCoord': 12, 'zoneCode': 'O', 'reason': 'wide-of-net', 'shotType': 'slap', 'shootingPlayerId': 8477500, 'goalieInNetId': 8473972, 'eventOwnerTeamId': 23}",
14,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:36,17:24,1551,,508,blocked-shot,44,"{'xCoord': 71, 'yCoord': 1, 'zoneCode': 'D', 'blockingPlayerId': 8476440, 'shootingPlayerId': 8469465, 'eventOwnerTeamId': 23}",
59,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:56,17:04,1551,,505,goal,51,"{'xCoord': 63, 'yCoord': -16, 'zoneCode': 'O', 'shotType': 'wrist', 'scoringPlayerId': 8467875, 'scoringPlayerTotal': 1, 'assist1PlayerId': 8467876, 'assist1PlayerTotal': 1, 'assist2PlayerId': 8470358, 'assist2PlayerTotal': 1, 'eventOwnerTeamId': 23, 'goalieInNetId': 8473972, 'awayScore': 0, 'homeScore': 1}",
15,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:56,17:04,1551,,502,faceoff,53,"{'eventOwnerTeamId': 23, 'losingPlayerId': 8477497, 'winningPlayerId': 8467876, 'xCoord': 0, 'yCoord': 0, 'zoneCode': 'N'}",
16,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",03:26,16:34,1551,,516,stoppage,56,{'reason': 'icing'},
