gameId,teamAbbrev,firstName,lastName,period,startTime,endTime,shiftNumber,eventDescription,eventDetails,typeCode,teamId,hexValue,detailCode,playerId,teamName,id,teamAbbrev,eventNumber,duration
2012020014,PHI,Kimmo,Timonen,1,01:29,01:34,1,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076835,PHI,,00:05
2012020014,PHI,Kimmo,Timonen,1,04:03,04:34,2,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076836,PHI,,00:31
2012020014,PHI,Kimmo,Timonen,1,05:58,06:48,3,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076837,PHI,,00:50
2012020014,PHI,Kimmo,Timonen,1,08:06,08:42,4,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076838,PHI,,00:36
2012020014,PHI,Kimmo,Timonen,1,09:35,11:07,5,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076839,PHI,,01:32
2012020014,PHI,Kimmo,Timonen,1,12:40,13:36,6,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076840,PHI,,00:56
2012020014,PHI,Kimmo,Timonen,1,15:44,16:08,7,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076841,PHI,,00:24
2012020014,PHI,Kimmo,Timonen,1,16:42,18:22,8,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076842,PHI,,01:40
2012020014,PHI,Kimmo,Timonen,2,00:00,01:07,9,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076843,PHI,,01:07
2012020014,PHI,Kimmo,Timonen,2,04:25,04:57,10,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076844,PHI,,00:32
2012020014,PHI,Kimmo,Timonen,2,05:28,06:04,11,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076845,PHI,,00:36
2012020014,PHI,Kimmo,Timonen,2,08:04,08:15,12,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076846,PHI,,00:11
2012020014,PHI,Kimmo,Timonen,2,08:27,09:26,13,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076847,PHI,,00:59
2012020014,PHI,Kimmo,Timonen,2,11:02,11:51,14,,,517,4,#F74902,0,8459670,Philadelphia Flyers,2076848,PHI,,00:49
