"","PlayerId","yr","TmAbbrev","G","A","Hits","Blocked","Missed","SOG","Wrist","Snap","Tip","Back","Slap","Deflected"
"270","8470105","2012","FLA",4,1,35,6,18,45,20,5,4,6,8,1
"271","8469531","2012","CAR",3,6,81,107,22,50,24,9,0,1,16,0
"272","8469812","2012","CAR",2,2,56,4,29,60,35,6,4,6,7,1
"273","8473416","2012","FLA",0,0,0,2,0,0,0,0,0,0,0,0
"274","8470302","2012","CAR",7,8,55,27,39,80,34,20,10,7,5,1
"275","8468162","2012","FLA",3,3,89,30,7,22,13,3,1,2,3,0
"276","8470283","2012","CAR",0,3,31,15,10,23,10,5,2,4,2,0
"277","8474137","2012","CAR",3,2,55,13,22,63,31,16,3,6,6,0
"278","8468095","2012","FLA",1,1,48,13,10,13,7,2,2,0,2,0
"279","8470137","2012","CAR",1,7,16,33,13,30,11,6,0,3,10,0
"280","8471681","2012","FLA",2,8,89,14,29,60,39,6,3,7,5,0
"281","8471390","2012","FLA",2,2,10,2,15,24,13,6,1,2,2,0
"282","8474576","2012","CAR",1,1,10,2,9,11,8,0,0,2,1,0
"283","8469476","2012","CAR",0,9,86,59,20,34,9,8,0,1,16,0
"284","8473526","2012","FLA",8,7,28,7,25,112,60,16,6,12,17,0
"285","8458529","2012","FLA",2,3,7,5,10,19,5,5,0,1,7,0
"286","8473574","2012","FLA",12,7,62,20,24,82,44,14,2,10,10,0
"287","8473482","2012","CAR",23,14,51,38,43,92,49,27,3,8,2,3
"288","8470120","2012","CAR",12,30,14,20,74,128,40,39,1,5,42,1
"289","8466215","2012","CAR",6,11,26,38,29,62,14,18,1,4,25,0
"290","8468518","2012","FLA",14,11,21,24,27,71,30,12,10,8,11,0
"291","8466285","2012","FLA",7,16,14,59,34,57,11,5,0,2,39,0
"292","8470595","2012","CAR",17,34,34,24,53,129,60,24,6,8,21,1
"293","8462225","2012","FLA",1,8,34,61,15,44,10,7,1,1,25,0
"294","8475784","2012","CAR",13,11,21,11,56,144,55,34,0,24,28,2
"295","8460535","2012","FLA",0,0,0,0,0,0,0,0,0,0,0,0
"296","8475753","2012","CAR",5,10,59,46,22,66,23,12,0,0,30,0
"297","8470729","2012","FLA",0,3,97,55,17,36,12,4,1,0,19,0
"298","8470320","2012","CAR",0,0,0,0,0,0,0,0,0,0,0,0
"299","8470039","2012","FLA",11,20,27,10,33,99,42,21,4,4,27,0
"300","8469638","2012","CAR",12,12,21,27,31,67,37,13,3,6,7,1
"301","8473610","2012","CAR",2,4,49,39,15,46,20,12,1,0,13,0
"302","8470655","2012","STL",5,21,165,41,45,98,64,11,4,7,8,3
"303","8474565","2012","STL",5,17,29,104,59,86,38,4,0,1,43,0
"304","8468083","2012","DET",15,42,29,15,65,197,107,21,6,38,21,3
"305","8477059","2012","DET",17,16,25,5,65,122,71,13,6,9,23,0
"306","8471309","2012","DET",16,17,57,22,57,112,69,12,8,15,6,2
"307","8474013","2012","STL",0,1,6,18,4,8,3,0,0,0,5,0
"308","8474090","2012","DET",2,10,29,39,25,42,19,3,1,0,19,0
"309","8473485","2012","STL",17,16,42,14,38,85,53,6,1,8,14,3
"310","8470257","2012","STL",10,16,27,20,53,119,55,9,2,13,36,4
"311","8459687","2012","STL",1,0,23,11,4,8,6,0,0,0,0,2
"312","8467890","2012","STL",4,9,70,94,13,37,20,1,0,2,14,0
"313","8466149","2012","DET",13,12,69,25,24,90,41,8,14,16,7,3
"314","8471392","2012","STL",1,6,120,71,26,43,18,2,0,3,19,1
"315","8471698","2012","STL",7,13,41,25,33,59,30,6,2,10,5,4
"316","8474102","2012","STL",8,15,55,10,33,76,52,4,2,10,7,0
"317","8470047","2012","DET",11,12,25,13,38,81,52,6,5,11,4,3
"318","8470273","2012","DET",1,2,11,31,26,23,3,2,0,1,17,0
"319","8470778","2012","DET",5,4,76,46,19,49,26,7,6,6,2,0
"320","8471716","2012","DET",11,4,159,18,41,101,45,12,12,14,10,4
"321","8473569","2012","DET",0,0,0,0,0,0,0,0,0,0,0,0
"322","8467514","2012","DET",17,37,40,32,58,116,68,25,1,14,5,2
"323","8475768","2012","STL",7,6,37,18,16,54,35,3,2,8,3,2
"324","8475765","2012","STL",7,8,26,7,29,61,42,8,0,5,5,1
"325","8469470","2012","DET",0,1,18,20,4,11,4,0,0,1,6,0
"326","8471743","2012","STL",8,13,120,15,23,58,41,5,1,4,5,0
"327","8471817","2012","STL",4,1,139,6,6,24,11,0,5,6,1,1
"328","8473558","2012","DET",3,4,50,28,18,51,30,8,3,2,4,2
"329","8474031","2012","STL",5,16,53,59,42,80,43,6,0,3,27,1
"330","8471729","2012","STL",1,6,26,57,15,34,11,5,1,0,17,0
"331","8468509","2012","DET",5,23,62,100,50,65,14,3,0,1,46,1
"332","8470318","2012","DET",3,12,87,45,23,33,11,2,0,2,18,0
"333","8468434","2012","STL",5,11,9,10,25,71,49,6,3,3,4,5
"334","8470724","2012","DET",1,4,38,48,32,44,16,3,0,2,23,0
"335","8473534","2012","STL",17,9,64,27,34,56,40,3,2,5,2,4
"336","8469547","2012","DET",3,4,67,8,14,33,19,3,3,6,2,0
"337","8467463","2012","DET",1,1,8,2,7,10,8,1,0,0,1,0
"338","8471807","2012","DAL",1,0,14,7,7,13,9,4,0,0,0,0
"339","8469608","2012","PHX",0,0,0,0,0,0,0,0,0,0,0,0
"340","8467545","2012","DAL",14,20,38,17,33,85,56,7,3,8,10,1
"341","8462038","2012","PHX",12,12,102,7,30,92,50,6,4,12,17,2
"342","8469485","2012","DAL",7,21,19,35,25,81,45,9,1,5,16,4
"343","8471274","2012","DAL",3,22,50,58,52,73,21,4,0,1,47,0
"344","8468695","2012","PHX",2,3,20,9,8,26,19,1,2,1,2,1
"345","8474707","2012","DAL",2,3,49,17,9,26,11,3,0,0,12,0
"346","8466160","2012","DAL",14,15,115,23,24,47,27,11,2,4,0,1
"347","8469664","2012","PHX",5,12,59,27,27,60,48,0,1,1,8,2
"348","8471231","2012","PHX",4,6,48,5,8,20,17,0,0,3,0,0
"349","8464966","2012","PHX",0,10,81,50,33,57,12,2,0,1,42,0
"350","8475236","2012","DAL",7,16,64,26,18,52,31,6,2,6,4,2
"351","8471735","2012","PHX",9,16,14,29,45,97,48,2,1,0,46,0
"352","8470110","2012","DAL",4,9,24,67,36,48,28,4,1,1,14,0
"353","8476116","2012","DAL",3,6,63,9,11,53,40,4,1,3,3,2
"354","8475191","2012","DAL",3,6,17,6,15,29,15,3,1,4,5,0
"355","8468085","2012","PHX",8,15,22,12,32,78,48,2,2,6,20,0
"356","8470159","2012","PHX",3,9,18,38,21,42,18,5,3,10,1,0
"357","8468535","2012","PHX",10,7,50,25,30,58,33,1,4,11,6,0
"358","8468484","2012","PHX",1,6,27,46,15,31,13,1,0,0,17,0
"359","8475182","2012","PHX",0,1,7,9,5,8,4,0,0,0,4,0
"360","8474571","2012","PHX",7,15,63,17,25,59,39,2,3,8,7,0
"361","8475171","2012","PHX",3,15,58,28,41,72,42,5,1,1,22,1
"362","8475455","2012","DAL",2,4,125,68,34,64,37,7,0,3,16,1
"363","8470180","2012","DAL",6,4,114,25,26,39,27,3,3,1,3,1
"364","8470626","2012","DAL",11,16,5,16,45,85,50,7,1,13,10,4
"365","8470719","2012","PHX",0,0,20,2,2,16,9,1,1,5,0,0
"366","8474818","2012","DAL",1,5,24,30,15,29,13,3,0,0,12,1
