"","PlayerId","yr","TmAbbrev","G","A","Hits","Blocked","Missed","SOG","Wrist","Snap","Tip","Back","Slap","Deflected"
"28","8468095","2013","MTL",0,0,10,5,1,4,1,1,0,1,0,0
"29","8467407","2013","MTL",17,22,52,52,90,183,106,9,14,14,35,2
"30","8476244","2013","MTL",2,12,37,112,42,69,30,9,0,2,28,0
"31","8473548","2013","TOR",32,36,21,27,79,217,135,55,6,10,6,3
"32","8464975","2013","MTL",12,12,29,14,31,114,79,1,2,9,15,3
"33","8474157","2013","MTL",42,25,98,37,118,250,161,35,8,32,11,2
"34","8474125","2013","TOR",3,14,128,149,15,38,19,5,0,2,12,0
"35","8470207","2013","TOR",20,20,94,29,58,137,74,30,5,17,7,1
"36","8471679","2013","MTL",0,2,0,0,0,0,0,0,0,0,0,0
"37","8473579","2013","TOR",8,10,128,53,29,62,36,14,6,2,3,1
"38","8471664","2013","TOR",17,22,34,18,44,138,91,20,3,5,17,0
"39","8473503","2013","TOR",0,0,0,0,0,0,0,0,0,0,0,0
"40","8471362","2013","WSH",11,16,12,19,11,43,24,1,3,8,6,1
"41","8471426","2013","WSH",20,13,166,23,67,90,46,15,6,7,14,2
"42","8470281","2013","CHI",10,55,44,101,75,180,41,9,1,0,129,0
"43","8467365","2013","WSH",1,2,55,50,11,30,9,5,0,0,16,0
"44","8471769","2013","CHI",3,22,38,180,41,88,30,5,0,1,52,0
"45","8473563","2013","WSH",12,45,62,40,56,124,66,28,8,10,12,0
"46","8476438","2013","CHI",21,35,62,26,54,144,86,17,6,17,12,1
"47","8471242","2013","WSH",8,23,43,80,60,119,71,18,0,1,29,0
"48","8475181","2013","CHI",8,24,55,52,33,112,38,7,1,0,66,0
"49","8468208","2013","WSH",19,21,36,47,37,85,40,11,10,9,13,1
"50","8466251","2013","WSH",13,26,97,21,31,111,55,16,7,15,13,2
"51","8465058","2013","CHI",1,11,88,60,16,47,21,1,0,3,22,0
"52","8470611","2013","WSH",11,13,58,27,30,97,64,16,3,5,8,1
"53","8474625","2013","CHI",8,7,98,17,25,55,30,5,6,4,9,0
"54","8473604","2013","CHI",36,42,38,26,49,164,115,7,6,15,6,1
"55","8469544","2013","CHI",34,47,80,33,113,291,154,34,8,26,64,0
"56","8470645","2013","CHI",0,0,1,0,0,0,0,0,0,0,0,0
"57","8468064","2013","WSH",2,25,62,20,24,40,26,3,3,4,4,0
"58","8476381","2013","CHI",20,23,169,18,38,120,73,12,7,13,6,3
"59","8475650","2013","CHI",6,8,195,17,33,97,64,11,3,10,3,3
"60","8475323","2013","CHI",8,20,23,71,39,98,71,7,5,11,0,0
"61","8471214","2013","WSH",36,20,151,16,133,243,96,66,7,8,63,2
"62","8469665","2013","CHI",5,16,61,121,34,83,22,7,1,0,53,0
"63","8474519","2013","WSH",0,1,7,11,6,10,5,3,0,0,2,0
"64","8469639","2013","WSH",7,6,48,23,12,54,18,8,2,11,10,0
"65","8466148","2013","CHI",27,38,56,31,62,242,143,28,5,29,33,1
"66","8476941","2013","WSH",0,4,19,49,15,18,12,2,0,0,4,0
"67","8475807","2013","CHI",1,2,18,6,8,26,17,3,0,4,2,0
"68","8471254","2013","CHI",16,6,162,11,43,104,76,9,3,7,8,0
"69","8474141","2013","CHI",34,43,16,19,84,212,142,18,4,28,16,3
"70","8470607","2013","CHI",9,44,175,145,72,129,44,13,0,1,71,0
"71","8476880","2013","WSH",3,5,136,11,16,43,22,9,2,6,3,0
"72","8475247","2013","WSH",0,1,9,1,3,4,2,0,1,0,1,0
"73","8462129","2013","CHI",6,11,44,69,10,43,25,3,1,9,4,1
"74","8474590","2013","WSH",8,20,40,128,39,143,51,18,1,1,72,0
"75","8475149","2013","WSH",6,23,34,21,22,77,42,15,6,10,3,1
"76","8473991","2013","WSH",2,12,56,116,32,65,29,10,1,1,24,0
"77","8474651","2013","WSH",0,2,1,0,1,0,0,0,0,0,0,0
"78","8475791","2013","EDM",25,51,52,37,72,207,98,63,11,14,21,0
"79","8473412","2013","WPG",18,34,70,31,47,123,68,18,6,13,11,7
"80","8470834","2013","WPG",16,31,190,60,92,193,60,40,3,17,67,2
"81","8466333","2013","EDM",1,12,127,98,21,67,20,8,1,2,36,0
"82","8471682","2013","WPG",11,12,125,33,32,86,54,11,3,8,6,2
"83","8476460","2013","WPG",11,18,56,32,33,71,33,12,4,12,3,7
"84","8476062","2013","EDM",4,13,75,21,28,65,29,22,1,4,7,1
"85","8470159","2013","EDM",8,12,23,79,28,69,36,10,5,9,4,2
"86","8477289","2013","EDM",1,5,96,70,24,49,11,10,0,0,28,0
"87","8474074","2013","WPG",1,2,13,22,6,12,7,0,0,0,5,0
"88","8470289","2013","WPG",1,1,35,5,4,21,10,2,1,6,0,1
"89","8473989","2013","EDM",2,2,96,20,9,26,12,6,1,5,2,0
"90","8470614","2013","WPG",2,10,199,147,25,59,25,14,0,0,20,0
"91","8476179","2013","EDM",3,2,30,12,6,12,4,3,0,4,1,0
"92","8471222","2013","EDM",2,6,168,149,12,36,26,1,0,0,9,0
"93","8471217","2013","WPG",19,26,118,37,53,130,68,30,4,12,11,3
"94","8473507","2013","EDM",6,9,172,121,41,81,20,12,3,2,44,0
"95","8470828","2013","WPG",9,18,31,118,40,78,31,13,0,2,32,0
"96","8466140","2013","WPG",16,21,92,39,51,116,65,17,4,10,13,7
"97","8476885","2013","WPG",10,17,87,118,61,98,43,10,1,5,38,1
"98","8469466","2013","EDM",12,28,36,30,35,110,72,14,6,12,6,0
"99","8475169","2013","WPG",16,18,145,30,79,180,92,44,1,21,11,6
"100","8474102","2013","EDM",25,27,103,17,61,176,100,39,4,23,7,3
"101","8471218","2013","WPG",24,34,125,56,81,156,79,30,3,19,20,3
"102","8468513","2013","EDM",0,5,69,121,15,32,8,4,0,1,19,0
"103","8474586","2013","EDM",27,32,44,37,65,159,85,32,5,21,11,2
"104","8471715","2013","WPG",0,3,0,0,0,0,0,0,0,0,0,0
"105","8473514","2013","EDM",3,2,58,14,14,32,17,11,2,1,1,0
"106","8471371","2013","EDM",3,3,136,16,20,41,21,8,2,5,3,1
"107","8473564","2013","WPG",10,26,33,40,51,145,88,26,3,19,5,4
"108","8474602","2013","EDM",10,20,27,95,54,89,31,26,3,3,26,0
"109","8469501","2013","WPG",2,8,95,28,13,21,14,3,0,1,2,1
"110","8476855","2013","EDM",10,13,55,19,43,106,50,32,2,9,10,0
"111","8474674","2013","WPG",0,2,53,17,12,32,16,6,2,5,1,0
"112","8460496","2013","EDM",9,13,51,28,45,110,43,8,11,19,14,3
"113","8474025","2013","WPG",3,2,86,15,18,42,28,9,0,3,1,1
"114","8474567","2013","WPG",2,6,78,59,42,102,31,24,0,0,47,0
"115","8473512","2013","PHI",27,56,91,47,89,180,81,46,3,16,30,2
"116","8468486","2013","PHI",18,29,154,35,82,169,76,40,21,12,18,1
"117","8470601","2013","PHI",5,13,104,112,59,108,28,19,0,10,50,1
"118","8475170","2013","PHI",18,24,204,36,56,145,69,46,8,9,9,3
"119","8474190","2013","PHI",26,28,134,37,60,171,84,33,14,18,15,4
"120","8471269","2013","PHI",1,12,171,157,48,60,23,21,0,4,12,0
"121","8467329","2013","PHI",19,18,70,20,48,102,33,17,4,13,31,3
"122","8468309","2013","PHI",9,33,40,99,56,94,13,12,0,2,66,1
"123","8470171","2013","PHI",7,18,115,49,26,108,64,10,9,13,6,2
"124","8474161","2013","PHI",23,35,26,16,67,194,80,49,9,12,32,2
"125","8473541","2013","TOR",0,1,0,0,0,0,0,0,0,0,0,0
"126","8467925","2013","PHI",4,5,79,42,16,58,29,10,3,10,5,1
"127","8470816","2013","PHI",2,0,40,4,6,10,5,2,0,2,0,0
"128","8459670","2013","PHI",3,23,83,115,59,139,55,20,2,6,55,1
"129","8476177","2013","PHI",20,18,79,55,68,121,55,25,6,13,21,0
"130","8476461","2013","PHI",10,24,73,43,54,135,63,32,7,13,16,1
"131","8474736","2013","PHI",2,2,220,16,26,52,19,21,1,5,6,0
"132","8471236","2013","PHI",5,15,56,53,31,75,20,19,0,5,31,0
"133","8474568","2013","PHI",4,7,248,105,31,75,31,21,0,1,22,0
"134","8474570","2013","BUF",17,19,40,18,40,142,65,20,8,16,31,1
"135","8471226","2013","BUF",13,14,68,22,50,138,76,14,6,19,16,0
"136","8470318","2013","DET",1,8,71,36,15,50,19,5,0,1,25,0
"137","8468505","2013","BUF",8,14,238,30,33,106,61,15,1,9,17,3
"138","8469457","2013","DET",2,2,4,10,4,24,9,4,2,4,2,2
"139","8474574","2013","BUF",7,10,89,66,36,76,29,11,0,6,29,0
"140","8476878","2013","BUF",7,11,120,34,36,84,46,15,8,7,4,3
"141","8477499","2013","BUF",2,1,54,28,13,43,19,8,0,0,16,0
"142","8470724","2013","DET",2,9,79,90,40,94,27,16,0,2,49,0
"143","8474168","2013","DET",7,9,24,22,20,66,38,13,2,8,3,0
"144","8466149","2013","DET",4,4,38,11,8,46,23,10,2,7,1,1
"145","8469591","2013","BUF",2,5,100,23,7,26,13,4,1,4,4,0
"146","8477215","2013","DET",2,16,59,115,29,63,29,5,1,0,28,0
"147","8467463","2013","DET",1,1,13,2,9,28,12,7,0,2,6,1
"148","8467514","2013","DET",14,21,25,18,34,99,42,33,3,13,6,2
"149","8468083","2013","DET",16,25,22,14,55,112,55,20,1,15,17,1
"150","8470598","2013","BUF",28,43,44,16,80,220,98,19,28,13,53,4
"151","8470778","2013","DET",6,8,117,59,31,87,48,15,6,7,3,6
"152","8469555","2013","BUF",6,20,41,97,59,131,47,19,0,3,61,1
"153","8474551","2013","BUF",0,14,24,20,18,34,17,6,4,3,4,0
"154","8475796","2013","BUF",1,5,32,37,22,41,16,7,2,0,15,1
"155","8471331","2013","BUF",0,1,23,4,4,3,1,0,1,0,1,0
"156","8473558","2013","DET",0,2,7,4,2,18,11,3,0,3,0,1
"157","8466182","2013","BUF",1,5,33,65,9,34,14,7,0,0,13,0
"158","8474090","2013","DET",5,8,61,66,41,79,22,8,1,5,43,0
"159","8471716","2013","DET",9,18,161,29,43,121,65,23,3,15,5,2
"160","8473426","2013","BUF",1,8,173,134,29,37,25,5,0,2,5,0
"161","8460621","2013","DET",16,28,51,20,40,101,46,22,5,4,21,3
"162","8470657","2013","DET",0,0,0,0,0,0,0,0,0,0,0,0
"163","8468509","2013","DET",8,38,91,138,44,96,20,19,0,4,53,0
"164","8474589","2013","BUF",16,17,68,44,51,155,91,21,7,10,17,0
"165","8471693","2013","DET",1,15,49,36,38,84,25,10,0,1,48,0
"166","8471388","2013","BUF",0,0,11,1,1,0,0,0,0,0,0,0
"167","8476808","2013","BUF",6,7,44,43,20,86,41,16,10,11,7,1
"168","8471309","2013","DET",13,22,64,25,51,123,74,20,5,8,12,2
"169","8476888","2013","BUF",2,1,6,5,6,17,10,3,0,1,3,0
"170","8459444","2013","DET",8,7,64,10,26,77,34,8,2,12,14,4
"171","8468011","2013","BUF",0,2,0,0,0,0,0,0,0,0,0,0
"172","8475168","2013","COL",21,45,51,37,68,179,132,17,5,15,5,0
"173","8459442","2013","ANA",11,18,41,33,32,67,35,5,6,11,6,4
"174","8471669","2013","COL",30,36,55,46,47,113,76,10,8,13,3,2
"175","8470612","2013","ANA",33,62,119,87,80,176,73,22,11,21,46,2
"176","8467338","2013","COL",4,7,8,8,4,20,13,2,2,2,1,0
"177","8473465","2013","COL",20,21,141,35,83,152,96,16,7,19,9,4
"178","8473933","2013","ANA",6,12,224,155,47,95,32,7,0,1,54,1
"179","8469707","2013","COL",15,20,31,15,36,95,54,10,4,13,13,1
"180","8477492","2013","COL",24,45,49,43,76,207,125,28,5,32,12,1
"181","8473618","2013","ANA",19,26,105,17,38,107,51,9,11,19,15,1
"182","8475197","2013","COL",12,24,50,51,37,78,38,4,0,2,33,0
"183","8475222","2013","ANA",6,16,69,46,40,71,30,10,2,0,29,0
"184","8471657","2013","COL",5,8,151,34,13,72,45,12,2,8,2,1
"185","8470750","2013","COL",11,15,95,49,36,88,56,14,1,8,6,3
"186","8471703","2013","COL",4,18,58,14,31,76,40,10,3,6,15,2
"187","8471476","2013","ANA",5,24,60,52,43,108,64,6,5,16,12,4
"188","8471699","2013","ANA",22,27,107,30,66,139,89,18,12,11,8,1
"189","8470378","2013","COL",6,21,54,120,34,98,52,5,1,3,36,1
"190","8470699","2013","COL",6,11,172,149,31,67,21,7,0,4,34,1
"191","8475764","2013","ANA",6,29,53,111,38,105,55,10,2,2,36,0
"192","8464981","2013","COL",1,7,90,58,20,38,19,0,0,2,17,0
"193","8475151","2013","ANA",17,16,117,31,48,128,67,15,8,12,18,1
"194","8467400","2013","ANA",3,16,136,188,57,99,29,3,3,3,60,1
"195","8476455","2013","COL",25,39,173,52,66,190,126,10,2,28,22,1
"196","8474034","2013","ANA",13,23,138,21,43,94,45,7,10,11,9,8
"197","8470621","2013","ANA",41,44,106,32,132,246,126,24,21,26,38,5
"198","8470317","2013","COL",1,8,125,126,16,50,30,4,0,0,16,0
"199","8475164","2013","ANA",12,13,46,25,40,113,52,18,6,12,19,6
"200","8473492","2013","ANA",10,16,136,25,52,102,43,13,8,13,22,2
"201","8467332","2013","ANA",1,10,144,134,44,63,23,4,0,0,36,0
"202","8475158","2013","COL",26,34,21,41,52,165,111,12,8,17,16,1
"203","8473446","2013","COL",8,29,136,129,56,138,71,14,0,3,49,0
"204","8471241","2013","ANA",1,4,158,48,13,24,12,2,0,1,9,0
"205","8457981","2013","ANA",10,22,23,9,49,114,72,12,6,7,13,4
"206","8474009","2013","ANA",24,27,36,75,48,137,88,22,6,5,10,3
"207","8476839","2013","ANA",0,0,0,0,0,0,0,0,0,0,0,0
"208","8473575","2013","COL",0,3,1,0,0,0,0,0,0,0,0,0
"209","8471326","2013","COL",5,4,165,15,14,29,15,5,0,2,4,0
"210","8474564","2013","TBL",25,14,46,15,56,91,45,12,5,6,22,0
"211","8473419","2013","BOS",22,31,84,29,59,134,81,31,3,13,4,0
"212","8466378","2013","TBL",33,41,27,57,98,205,104,23,12,30,28,3
"213","8467988","2013","TBL",4,8,66,23,21,82,44,4,5,7,6,1
"214","8470047","2013","TBL",22,29,28,29,34,89,52,14,5,8,9,0
"215","8473986","2013","TBL",18,24,74,24,53,144,88,19,13,13,9,2
"216","8467967","2013","BOS",9,6,58,23,21,53,31,10,2,4,6,0
"217","8475209","2013","TBL",3,9,58,12,31,48,26,4,8,8,2,0
"218","8471276","2013","BOS",19,50,77,64,62,164,92,21,6,16,24,4
"219","8462042","2013","BOS",35,32,156,28,89,178,86,44,10,12,24,2
"220","8466142","2013","TBL",4,9,132,88,37,61,31,7,2,4,17,0
"221","8476462","2013","BOS",9,20,82,54,62,114,42,26,1,1,43,1
"222","8470775","2013","TBL",8,7,96,37,19,89,58,7,7,9,3,4
"223","8470640","2013","TBL",3,25,42,139,34,94,50,7,0,2,34,0
"224","8470230","2013","BOS",9,8,70,28,20,60,31,15,6,2,5,0
"225","8470638","2013","BOS",30,37,65,65,98,222,121,48,12,18,12,3
"226","8475462","2013","TBL",2,19,242,114,41,88,36,11,0,2,39,0
"227","8465009","2013","BOS",17,23,188,119,72,156,51,27,6,7,62,1
"228","8470169","2013","BOS",7,11,139,50,29,78,44,10,10,8,4,1
"229","8465978","2013","BOS",5,4,136,20,33,94,49,15,7,8,15,0
"230","8474870","2013","TBL",22,21,48,33,65,140,78,13,12,19,15,2
"231","8476292","2013","TBL",20,31,133,53,62,119,75,10,5,15,10,2
"232","8471717","2013","BOS",1,4,48,40,6,21,9,4,0,0,8,0
"233","8474201","2013","TBL",0,0,13,2,0,2,2,0,0,0,0,0
"234","8475150","2013","BOS",2,2,57,12,14,54,25,15,4,4,4,0
"235","8469619","2013","BOS",1,9,55,63,20,52,19,10,0,0,22,1
"236","8473962","2013","TBL",12,29,13,10,50,122,66,16,11,9,16,1
"237","8475191","2013","BOS",23,27,67,13,56,136,62,24,13,19,18,0
"238","8470626","2013","BOS",11,28,12,18,39,109,55,13,8,14,14,3
"239","8474717","2013","TBL",4,5,25,38,20,40,14,5,1,0,19,1
"240","8475167","2013","TBL",13,41,80,89,64,131,65,13,1,5,47,0
"241","8473473","2013","BOS",27,38,260,23,64,139,67,35,18,8,10,1
"242","8477205","2013","TBL",1,7,21,31,9,33,19,4,0,2,8,0
"243","8470647","2013","TBL",2,5,50,12,19,49,31,8,1,5,2,0
"244","8470187","2013","BOS",5,17,171,174,55,150,38,18,0,0,94,0
"245","8476792","2013","BOS",15,32,54,85,67,178,67,30,1,7,72,0
"246","8471675","2013","PIT",34,65,54,28,91,235,96,42,12,40,44,0
"247","8477059","2013","NJD",8,11,12,4,28,78,38,22,2,7,8,0
"248","8469467","2013","PIT",2,0,43,14,14,32,15,5,1,6,4,0
"249","8464977","2013","NJD",12,12,89,33,29,87,35,19,11,10,8,3
"250","8474091","2013","PIT",14,13,77,46,39,146,82,27,9,23,4,0
"251","8472394","2013","NJD",0,4,13,24,11,27,11,9,0,0,7,0
"252","8473646","2013","NJD",6,3,60,18,25,49,16,16,4,8,2,0
"253","8476874","2013","PIT",6,20,43,112,48,113,42,11,1,3,54,0
"254","8465166","2013","PIT",6,7,210,56,28,71,41,7,6,9,8,0
"255","8460542","2013","NJD",14,32,20,15,23,77,37,16,3,5,11,4
"256","8469622","2013","NJD",5,17,68,14,17,57,23,19,3,2,10,0
"257","8471702","2013","PIT",12,37,134,76,86,157,34,21,1,1,100,0
"258","8474641","2013","NJD",21,17,56,41,37,95,41,22,15,10,4,1
"259","8468542","2013","PIT",3,18,35,103,35,66,30,12,1,3,20,0
"260","8471707","2013","PIT",24,30,67,24,87,225,129,56,7,13,16,3
"261","8474145","2013","PIT",0,11,135,76,26,57,21,15,0,1,20,0
"262","8472410","2013","NJD",4,6,93,23,21,71,36,18,3,5,4,1
"263","8466393","2013","PIT",6,12,62,27,30,82,35,11,6,12,15,0
"264","8470609","2013","NJD",3,8,101,20,29,83,35,27,8,4,7,1
"265","8474138","2013","PIT",2,2,6,5,15,27,18,1,2,5,1,0
"266","8470854","2013","PIT",4,8,241,53,16,54,32,6,1,6,8,1
"267","8460626","2013","NJD",1,2,38,48,13,21,6,5,0,0,10,0
"268","8471215","2013","PIT",24,52,29,20,68,187,80,27,7,27,43,0
"269","8472382","2013","NJD",8,21,69,111,59,98,36,24,1,1,32,2
"270","8469638","2013","PIT",26,32,39,32,56,151,91,26,4,15,15,0
"271","8468501","2013","NJD",0,6,112,80,29,33,9,7,0,1,16,0
"272","8468498","2013","PIT",3,12,208,139,24,52,25,3,0,2,22,0
"273","8470543","2013","PIT",36,31,173,24,69,192,84,35,23,30,17,1
"274","8475761","2013","PIT",4,7,52,9,19,35,22,5,0,7,1,0
"275","8471233","2013","NJD",18,27,44,20,39,119,46,39,10,10,11,1
"276","8469623","2013","NJD",12,22,97,67,40,96,21,14,0,6,53,0
"277","8467545","2013","NJD",13,14,45,9,49,125,47,44,11,12,9,2
"278","8448208","2013","NJD",23,41,4,7,63,164,70,56,7,17,5,3
"279","8476457","2013","NJD",1,2,29,27,9,12,5,2,0,0,5,0
"280","8474681","2013","NJD",6,10,26,11,37,64,33,21,1,2,5,0
"281","8467452","2013","PIT",0,4,14,98,7,30,11,5,0,0,14,0
"282","8467370","2013","NSH",16,25,122,60,40,138,60,28,2,14,32,1
"283","8473534","2013","STL",13,15,88,27,39,115,66,13,10,7,13,4
"284","8473658","2013","NSH",1,4,70,73,9,15,8,1,0,1,5,0
"285","8470257","2013","STL",30,28,43,28,99,179,101,5,3,13,52,5
"286","8470655","2013","STL",22,29,253,53,62,125,76,13,13,6,12,4
"287","8468700","2013","NSH",7,9,110,48,13,54,33,7,3,5,5,0
"288","8474600","2013","NSH",10,23,28,124,46,128,50,14,1,3,60,0
"289","8471817","2013","STL",2,6,190,11,21,21,7,4,2,2,5,0
"290","8464989","2013","NSH",7,26,13,17,32,98,61,14,6,3,12,0
"291","8470654","2013","STL",9,5,83,25,31,62,41,3,1,5,9,0
"292","8474031","2013","STL",10,34,67,93,67,164,87,13,0,4,59,0
"293","8474565","2013","STL",9,39,28,152,89,143,71,4,1,1,65,1
"294","8471698","2013","STL",20,36,74,49,66,118,74,7,6,12,13,5
"295","8477495","2013","NSH",5,17,46,89,40,80,37,7,0,1,34,0
"296","8475765","2013","STL",21,16,26,12,71,109,83,10,3,5,5,3
"297","8471392","2013","STL",4,10,147,124,35,73,28,6,0,3,36,0
"298","8467890","2013","STL",4,11,94,119,33,78,40,3,0,2,33,0
"299","8468611","2013","NSH",4,2,160,58,25,88,39,22,2,9,9,1
"300","8475768","2013","STL",21,30,57,34,51,148,99,21,3,12,12,1
"301","8471743","2013","STL",9,26,118,33,58,97,53,14,4,7,17,2
"302","8470151","2013","STL",4,28,48,96,60,138,59,10,0,1,68,0
"303","8467330","2013","NSH",12,32,49,34,42,117,76,16,9,9,4,1
"304","8471887","2013","NSH",20,26,65,29,74,191,102,27,13,25,15,0
"305","8474096","2013","NSH",13,17,37,31,21,60,38,4,6,4,5,3
"306","8470180","2013","NSH",9,5,131,30,29,87,60,11,2,7,6,0
"307","8473485","2013","STL",14,9,69,7,45,75,46,5,3,5,13,1
"308","8470630","2013","NSH",3,9,158,153,34,81,35,11,1,5,28,0
"309","8470642","2013","NSH",21,25,148,156,95,149,44,23,1,3,78,0
"310","8467917","2013","STL",0,6,11,28,13,37,21,1,0,0,15,0
"311","8475225","2013","NSH",23,24,45,14,69,166,89,22,9,26,16,0
"312","8475218","2013","NSH",1,7,35,46,18,42,17,0,0,0,25,0
"313","8469485","2013","STL",8,25,14,24,45,101,59,11,7,12,10,2
"314","8474569","2013","NSH",10,21,44,35,36,86,50,10,6,9,7,1
"315","8471733","2013","NSH",3,4,115,7,9,24,17,1,0,3,3,0
"316","8466160","2013","STL",11,10,107,16,15,40,20,0,2,7,7,3
"317","8475268","2013","NSH",7,12,60,27,39,81,55,12,5,8,1,0
"318","8475794","2013","DAL",37,47,46,22,127,261,142,26,2,19,69,3
"319","8470104","2013","FLA",2,20,47,75,46,75,20,9,0,2,44,0
"320","8467396","2013","DAL",15,13,87,19,60,118,72,9,5,17,10,4
"321","8475163","2013","DAL",14,20,77,17,73,122,60,21,11,17,9,3
"322","8469473","2013","FLA",9,12,107,42,44,94,49,14,7,6,17,1
"323","8469759","2013","DAL",6,15,50,51,40,99,61,6,2,17,10,3
"324","8477493","2013","FLA",6,10,15,21,10,63,38,8,5,2,10,0
"325","8470309","2013","FLA",0,0,4,9,2,8,4,2,0,0,2,0
"326","8475790","2013","FLA",3,5,138,77,49,77,22,9,2,0,44,0
"327","8471274","2013","DAL",6,38,104,151,55,123,61,11,0,5,45,1
"328","8474535","2013","DAL",0,0,15,2,1,10,7,1,0,0,2,0
"329","8476116","2013","DAL",18,14,130,45,66,141,85,21,2,18,12,3
"330","8475236","2013","DAL",17,20,92,51,70,142,86,14,3,22,13,3
"331","8475455","2013","DAL",6,8,150,122,38,80,40,10,0,1,29,0
"332","8474498","2013","FLA",7,8,54,15,26,76,39,8,5,7,12,1
"333","8468478","2013","FLA",2,14,119,151,35,41,9,2,0,1,29,0
"334","8467423","2013","DAL",8,16,65,31,18,67,37,5,6,6,6,4
"335","8474818","2013","DAL",3,19,114,111,45,80,45,11,0,0,24,0
"336","8477501","2013","DAL",14,19,78,25,56,104,59,7,0,22,7,5
"337","8458951","2013","DAL",2,20,69,74,38,79,28,7,0,2,42,0
"338","8473994","2013","DAL",35,45,111,56,118,226,145,26,14,14,15,2
"339","8474849","2013","DAL",11,17,154,46,52,92,50,10,6,14,7,2
"340","8467351","2013","FLA",2,9,14,13,13,44,26,4,2,5,7,0
"341","8468518","2013","FLA",3,6,22,16,25,74,33,19,1,10,10,1
"342","8458537","2013","DAL",7,21,13,16,48,103,51,12,6,7,24,3
"343","8473574","2013","FLA",10,11,66,27,23,95,53,13,6,12,10,0
"344","8468504","2013","FLA",15,14,36,30,59,132,63,23,7,11,25,1
"345","8471346","2013","FLA",11,23,28,21,57,139,85,17,1,12,22,0
"346","8475179","2013","FLA",7,8,101,75,40,91,30,15,0,1,44,0
"347","8475213","2013","FLA",4,2,21,5,3,16,12,0,1,1,2,0
"348","8470110","2013","DAL",10,18,49,94,58,96,41,11,2,3,39,0
"349","8470039","2013","FLA",6,17,48,9,59,153,74,15,4,9,47,2
"350","8470105","2013","FLA",15,18,104,23,44,119,54,21,8,9,22,2
"351","8466285","2013","FLA",7,25,42,85,48,85,35,8,1,1,40,0
"352","8462196","2013","DAL",4,4,82,43,23,46,15,2,0,2,27,0
"353","8476456","2013","FLA",9,15,62,20,26,81,41,10,4,7,10,2
"354","8470140","2013","DAL",0,5,0,0,1,0,0,0,0,0,0,0
"355","8467371","2013","PHX",16,25,62,14,22,76,41,5,10,4,12,3
"356","8464966","2013","PHX",4,11,83,88,44,60,15,0,0,0,45,0
"357","8471691","2013","PHX",13,22,161,30,55,128,74,10,18,13,8,2
"358","8474613","2013","NYR",20,48,48,60,104,208,123,40,11,20,12,1
"359","8468085","2013","PHX",18,27,54,21,98,212,130,27,9,4,39,1
"360","8471686","2013","NYR",4,14,111,131,56,106,44,15,1,2,44,0
"361","8471678","2013","NYR",18,22,187,28,68,152,74,19,26,13,15,4
"362","8476451","2013","PHX",0,0,2,0,2,4,3,1,0,0,0,0
"363","8468575","2013","NYR",9,15,77,33,37,109,57,5,4,26,15,0
"364","8462038","2013","PHX",18,20,115,17,72,110,56,12,7,12,22,1
"365","8468535","2013","PHX",21,18,70,55,38,116,62,5,10,14,20,2
"366","8474151","2013","NYR",18,42,130,165,69,182,99,22,1,3,55,0
