"","PlayerId","yr","TmAbbrev","G","A","Hits","Blocked","Missed","SOG","Wrist","Snap","Tip","Back","Slap","Deflected"
"1","","2015",NA,0,0,0,0,0,0,0,0,0,0,0,0
"2","8469521","2015","MTL",13,38,51,44,51,153,100,13,3,12,18,3
"3","8475848","2015","MTL",17,21,39,23,38,130,79,13,15,16,4,3
"4","8471436","2015","TOR",2,8,99,73,38,59,30,8,1,3,16,1
"5","8468504","2015","TOR",7,15,17,13,37,67,35,17,6,3,6,0
"6","8471296","2015","MTL",0,11,231,109,35,65,41,7,0,2,15,0
"7","8475172","2015","TOR",15,25,126,36,77,192,118,33,16,16,8,0
"8","8474037","2015","TOR",12,12,43,5,35,91,41,22,10,13,3,1
"9","8474668","2015","MTL",13,11,117,23,32,116,80,14,3,13,2,3
"10","8469707","2015","TOR",18,17,42,15,58,130,71,26,10,11,11,0
"11","8471476","2015","TOR",4,13,58,41,25,95,59,12,7,10,6,0
"12","8475180","2015","TOR",8,16,65,17,50,110,62,25,3,6,11,2
"13","8476449","2015","TOR",0,1,15,9,7,8,2,1,0,1,4,0
"14","8471338","2015","MTL",11,7,60,35,16,55,27,3,6,7,8,2
"15","8475098","2015","TOR",8,19,33,19,32,70,31,23,9,6,1,0
"16","8470207","2015","TOR",8,2,46,12,38,76,38,20,11,3,2,2
"17","8470602","2015","TOR",2,22,134,69,58,105,29,21,1,2,51,1
"18","8475758","2015","MTL",14,11,93,22,30,76,48,10,4,8,2,4
"19","8474157","2015","MTL",28,31,87,33,111,245,151,29,12,28,21,4
"20","8474056","2015","MTL",6,38,85,64,65,143,53,6,0,4,79,1
"21","8474189","2015","MTL",13,10,98,31,53,122,64,11,8,18,17,2
"22","8470120","2015","MTL",1,3,6,4,11,17,10,2,0,1,4,0
"23","8473507","2015","MTL",5,10,70,70,40,84,44,8,0,0,31,1
"24","8476851","2015","MTL",26,26,49,32,71,156,103,16,10,11,13,1
"25","8474096","2015","TOR",2,10,107,49,38,58,36,5,1,6,5,5
"26","8473463","2015","TOR",17,14,225,24,45,81,42,13,16,7,3,0
"27","8470104","2015","MTL",1,1,25,85,9,32,17,5,1,0,9,0
"28","8475716","2015","TOR",1,5,35,58,32,47,27,3,0,2,15,0
"29","8476853","2015","TOR",8,21,45,94,106,133,82,25,1,5,20,0
"30","8467496","2015","MTL",4,33,47,128,54,99,46,4,3,3,42,1
"31","8473574","2015","TOR",10,13,57,33,26,83,40,16,8,13,2,2
"32","8476470","2015","MTL",2,16,54,77,21,66,42,4,0,0,19,0
"33","8470039","2015","MTL",13,11,40,19,34,100,63,11,3,6,15,2
"34","8476062","2015","TOR",3,1,17,2,12,37,22,7,3,4,1,0
"35","8471976","2015","MTL",10,17,29,20,19,73,40,5,3,11,8,1
"36","8474581","2015","TOR",6,22,71,60,82,98,48,13,3,2,32,0
"37","8473541","2015","TOR",0,0,0,0,0,0,0,0,0,0,0,0
"38","8476808","2015","MTL",3,6,21,29,19,62,39,5,2,13,3,0
"39","8474613","2015","NYR",24,30,39,44,60,181,102,35,9,13,19,1
"40","8476882","2015","CHI",13,22,28,29,46,133,87,13,3,11,19,0
"41","8475184","2015","NYR",19,21,184,31,62,135,69,23,13,14,13,3
"42","8473604","2015","CHI",28,35,87,37,51,165,116,7,8,17,10,1
"43","8467096","2015","NYR",9,14,63,95,44,78,26,7,2,0,42,1
"44","8471958","2015","NYR",2,15,161,179,28,75,35,7,1,2,30,0
"45","8476116","2015","CHI",7,7,174,33,61,129,83,6,5,15,18,1
"46","8471956","2015","CHI",8,4,109,48,36,88,56,8,2,12,8,1
"47","8474151","2015","NYR",9,23,101,129,53,99,41,16,0,3,39,0
"48","8475323","2015","CHI",0,5,28,34,21,58,40,3,4,2,2,1
"49","8471769","2015","CHI",2,23,38,164,35,74,21,4,0,7,42,0
"50","8470281","2015","CHI",12,33,20,115,56,137,30,7,1,2,96,1
"51","8475692","2015","NYR",27,34,86,68,76,137,89,24,6,5,13,0
"52","8476468","2015","NYR",19,24,181,49,55,104,30,27,11,9,24,1
"53","8475715","2015","NYR",13,14,128,33,37,91,55,16,4,12,4,0
"54","8473537","2015","NYR",8,11,143,30,52,118,66,20,11,10,10,0
"55","8476381","2015","CHI",17,22,156,22,59,143,85,17,6,21,9,2
"56","8468526","2015","NYR",4,5,112,71,16,41,19,2,3,6,9,2
"57","8470607","2015","CHI",15,36,142,166,66,162,31,12,0,1,118,0
"58","8475763","2015","NYR",14,20,59,21,52,111,65,12,6,7,15,1
"59","8477845","2015","CHI",4,11,46,159,40,90,37,6,2,4,41,0
"60","8470630","2015","NYR",9,18,130,151,35,61,23,6,3,3,26,0
"61","8475182","2015","CHI",0,2,6,3,7,14,4,1,0,0,9,0
"62","8471254","2015","CHI",0,2,57,10,10,19,13,3,0,1,2,0
"63","8470041","2015","NYR",17,21,75,28,68,161,110,19,8,15,5,0
"64","8468575","2015","NYR",7,8,44,36,26,84,35,9,8,15,15,1
"65","8474141","2015","CHI",46,66,41,22,87,255,164,31,6,26,27,1
"66","8473573","2015","CHI",23,22,52,43,44,104,63,7,8,17,5,1
