eventId,periodDescriptor,timeInPeriod,timeRemaining,situationCode,homeTeamDefendingSide,typeCode,typeDescKey,sortOrder,details,pptReplayUrl
5,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:00,20:00,,,520,period-start,5,,
6,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:00,20:00,1551,,502,faceoff,6,"{'eventOwnerTeamId': 22, 'losingPlayerId': 8475745, 'winningPlayerId': 8470159, 'xCoord': 0, 'yCoord': 0, 'zoneCode': 'N'}",
7,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:25,19:35,1551,,507,missed-shot,7,"{'xCoord': 32, 'yCoord': 19, 'zoneCode': 'O', 'reason': 'wide-of-net', 'shotType': 'wrist', 'shootingPlayerId': 8473507, 'goalieInNetId': 8475311, 'eventOwnerTeamId': 22}",
151,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",00:58,19:02,1551,,525,takeaway,14,"{'xCoord': -20, 'yCoord': 11, 'zoneCode': 'N', 'playerId': 8470803, 'eventOwnerTeamId': 30}",
8,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",01:04,18:56,1551,,507,missed-shot,15,"{'xCoord': -45, 'yCoord': -34, 'zoneCode': 'O', 'reason': 'wide-of-net', 'shotType': 'wrist', 'shootingPlayerId': 8470803, 'goalieInNetId': 8475681, 'eventOwnerTeamId': 30}",
152,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",01:05,18:55,1551,,516,stoppage,16,{'reason': 'puck-frozen'},
9,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",01:05,18:55,1551,,502,faceoff,18,"{'eventOwnerTeamId': 22, 'losingPlayerId': 8465951, 'winningPlayerId': 8474040, 'xCoord': -85, 'yCoord': -31, 'zoneCode': 'D'}",
153,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",01:17,18:43,1551,,504,giveaway,19,"{'xCoord': 47, 'yCoord': 21, 'zoneCode': 'O', 'eventOwnerTeamId': 22, 'playerId': 8476454}",
10,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",01:23,18:37,1551,,506,shot-on-goal,20,"{'xCoord': -70, 'yCoord': 27, 'zoneCode': 'O', 'shotType': 'wrist', 'shootingPlayerId': 8465951, 'goalieInNetId': 8475681, 'eventOwnerTeamId': 30, 'awaySOG': 0, 'homeSOG': 1}",
11,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:20,17:40,1551,,508,blocked-shot,28,"{'xCoord': -60, 'yCoord': -5, 'zoneCode': 'D', 'blockingPlayerId': 8468513, 'shootingPlayerId': 8469542, 'eventOwnerTeamId': 30}",
154,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:23,17:37,1551,,509,penalty,29,"{'xCoord': -82, 'yCoord': -13, 'zoneCode': 'D', 'typeCode': 'MIN', 'descKey': 'interference', 'duration': 2, 'committedByPlayerId': 8477289, 'drawnByPlayerId': 8469506, 'eventOwnerTeamId': 22}",
12,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",02:23,17:37,1451,,502,faceoff,33,"{'eventOwnerTeamId': 30, 'losingPlayerId': 8470159, 'winningPlayerId': 8475745, 'xCoord': -87, 'yCoord': 32, 'zoneCode': 'O'}",
13,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",03:08,16:52,1451,,506,shot-on-goal,35,"{'xCoord': 85, 'yCoord': -23, 'zoneCode': 'O', 'shotType': 'backhand', 'shootingPlayerId': 8460496, 'goalieInNetId': 8475311, 'eventOwnerTeamId': 22, 'awaySOG': 1, 'homeSOG': 1}",
14,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",03:17,16:43,1451,,506,shot-on-goal,36,"{'xCoord': -46, 'yCoord': 34, 'zoneCode': 'O', 'shotType': 'wrist', 'shootingPlayerId': 8469506, 'goalieInNetId': 8475681, 'eventOwnerTeamId': 30, 'awaySOG': 1, 'homeSOG': 2}",
15,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",03:26,16:34,1451,,507,missed-shot,37,"{'xCoord': -78, 'yCoord': -3, 'zoneCode': 'O', 'reason': 'wide-of-net', 'shotType': 'tip-in', 'shootingPlayerId': 8475745, 'goalieInNetId': 8475681, 'eventOwnerTeamId': 30}",
156,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",04:28,15:32,1551,,516,stoppage,48,{'reason': 'puck-frozen'},
16,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",04:28,15:32,1551,,502,faceoff,51,"{'eventOwnerTeamId': 22, 'losingPlayerId': 8470803, 'winningPlayerId': 8474040, 'xCoord': -83, 'yCoord': 36, 'zoneCode': 'D'}",
17,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",04:37,15:23,1551,,509,penalty,52,"{'xCoord': -84, 'yCoord': -1, 'zoneCode': 'O', 'typeCode': 'MIN', 'descKey': 'interference-goalkeeper', 'duration': 2, 'committedByPlayerId': 8465951, 'drawnByPlayerId': 8475681, 'eventOwnerTeamId': 30}",
19,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",04:37,15:23,1541,,502,faceoff,56,"{'eventOwnerTeamId': 22, 'losingPlayerId': 8470803, 'winningPlayerId': 8474040, 'xCoord': 89, 'yCoord': -25, 'zoneCode': 'O'}",
20,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",04:59,15:01,1541,,506,shot-on-goal,57,"{'xCoord': 67, 'yCoord': -16, 'zoneCode': 'O', 'shotType': 'snap', 'shootingPlayerId': 8476454, 'goalieInNetId': 8475311, 'eventOwnerTeamId': 22, 'awaySOG': 2, 'homeSOG': 2}",
21,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",05:49,14:11,1541,,509,penalty,65,"{'xCoord': 27, 'yCoord': -15, 'zoneCode': 'D', 'typeCode': 'MIN', 'descKey': 'hooking', 'duration': 2, 'committedByPlayerId': 8470803, 'drawnByPlayerId': 8474102, 'eventOwnerTeamId': 30}",
157,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",05:49,14:11,1531,,509,penalty,67,"{'typeCode': 'MIN', 'descKey': 'holding', 'duration': 2, 'committedByPlayerId': 8474102, 'drawnByPlayerId': 8470803, 'eventOwnerTeamId': 22}",
23,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",05:49,14:11,1541,,502,faceoff,71,"{'eventOwnerTeamId': 22, 'losingPlayerId': 8471338, 'winningPlayerId': 8476062, 'xCoord': 91, 'yCoord': -30, 'zoneCode': 'O'}",
25,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",06:46,13:14,1551,,506,shot-on-goal,79,"{'xCoord': 27, 'yCoord': 1, 'zoneCode': 'O', 'shotType': 'wrist', 'shootingPlayerId': 8476855, 'goalieInNetId': 8475311, 'eventOwnerTeamId': 22, 'awaySOG': 3, 'homeSOG': 2}",
159,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",06:48,13:12,1551,,516,stoppage,80,"{'reason': 'goalie-stopped-after-sog', 'secondaryReason': 'tv-timeout'}",
26,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",06:48,13:12,1551,,502,faceoff,83,"{'eventOwnerTeamId': 30, 'losingPlayerId': 8476454, 'winningPlayerId': 8475798, 'xCoord': 88, 'yCoord': 36, 'zoneCode': 'D'}",
27,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",07:08,12:52,1551,,508,blocked-shot,84,"{'xCoord': -65, 'yCoord': -32, 'zoneCode': 'D', 'blockingPlayerId': 8477289, 'shootingPlayerId': 8475799, 'eventOwnerTeamId': 30}",
160,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",07:10,12:50,1551,,516,stoppage,85,{'reason': 'puck-in-crowd'},
28,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",07:10,12:50,1551,,502,faceoff,89,"{'eventOwnerTeamId': 22, 'losingPlayerId': 8475745, 'winningPlayerId': 8470159, 'xCoord': -92, 'yCoord': -30, 'zoneCode': 'D'}",
161,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",07:25,12:35,1551,,503,hit,90,"{'xCoord': 98, 'yCoord': 20, 'zoneCode': 'O', 'eventOwnerTeamId': 22, 'hittingPlayerId': 8468611, 'hitteePlayerId': 8470886}",
162,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",07:30,12:30,1551,,516,stoppage,92,{'reason': 'icing'},
29,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",07:30,12:30,1551,,502,faceoff,93,"{'eventOwnerTeamId': 30, 'losingPlayerId': 8476062, 'winningPlayerId': 8475745, 'xCoord': 88, 'yCoord': 36, 'zoneCode': 'D'}",
30,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",08:10,11:50,1551,,506,shot-on-goal,98,"{'xCoord': 79, 'yCoord': -21, 'zoneCode': 'O', 'shotType': 'wrist', 'shootingPlayerId': 8474602, 'goalieInNetId': 8475311, 'eventOwnerTeamId': 22, 'awaySOG': 4, 'homeSOG': 2}",
163,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",08:11,11:49,1551,,516,stoppage,100,{'reason': 'goalie-stopped-after-sog'},
31,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",08:11,11:49,1551,,502,faceoff,109,"{'eventOwnerTeamId': 22, 'losingPlayerId': 8475798, 'winningPlayerId': 8460496, 'xCoord': 89, 'yCoord': -31, 'zoneCode': 'O'}",
164,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",08:18,11:42,1551,,516,stoppage,110,{'reason': 'icing'},
32,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",08:18,11:42,1551,,502,faceoff,112,"{'eventOwnerTeamId': 30, 'losingPlayerId': 8474040, 'winningPlayerId': 8475798, 'xCoord': 86, 'yCoord': -28, 'zoneCode': 'D'}",
33,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",08:38,11:22,1551,,507,missed-shot,113,"{'xCoord': 62, 'yCoord': -24, 'zoneCode': 'O', 'reason': 'wide-of-net', 'shotType': 'backhand', 'shootingPlayerId': 8475716, 'goalieInNetId': 8475311, 'eventOwnerTeamId': 22}",
165,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",08:39,11:21,1551,,516,stoppage,114,{'reason': 'goalie-stopped-after-sog'},
34,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",08:39,11:21,1551,,502,faceoff,117,"{'eventOwnerTeamId': 30, 'losingPlayerId': 8471323, 'winningPlayerId': 8475287, 'xCoord': 94, 'yCoord': -31, 'zoneCode': 'D'}",
166,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",09:17,10:43,1551,,503,hit,121,"{'xCoord': -91, 'yCoord': -39, 'zoneCode': 'O', 'eventOwnerTeamId': 30, 'hittingPlayerId': 8469542, 'hitteePlayerId': 8470159}",
35,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",09:54,10:06,1551,,508,blocked-shot,122,"{'xCoord': -64, 'yCoord': -31, 'zoneCode': 'D', 'blockingPlayerId': 8470159, 'shootingPlayerId': 8470803, 'eventOwnerTeamId': 30}",
36,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",10:01,09:59,1551,,508,blocked-shot,123,"{'xCoord': -75, 'yCoord': -1, 'zoneCode': 'D', 'blockingPlayerId': 8466333, 'shootingPlayerId': 8476235, 'eventOwnerTeamId': 30}",
167,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",10:24,09:36,1551,,516,stoppage,130,"{'reason': 'puck-in-benches', 'secondaryReason': 'tv-timeout'}",
37,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",10:24,09:36,1551,,502,faceoff,132,"{'eventOwnerTeamId': 30, 'losingPlayerId': 8476062, 'winningPlayerId': 8469506, 'xCoord': 89, 'yCoord': 35, 'zoneCode': 'D'}",
38,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",10:36,09:24,1551,,505,goal,133,"{'xCoord': -84, 'yCoord': -7, 'zoneCode': 'O', 'shotType': 'backhand', 'scoringPlayerId': 8469506, 'scoringPlayerTotal': 1, 'assist1PlayerId': 8475798, 'assist1PlayerTotal': 1, 'assist2PlayerId': 8474618, 'assist2PlayerTotal': 1, 'eventOwnerTeamId': 30, 'goalieInNetId': 8475681, 'awayScore': 0, 'homeScore': 1}",
39,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",10:36,09:24,1551,,502,faceoff,136,"{'eventOwnerTeamId': 30, 'losingPlayerId': 8470159, 'winningPlayerId': 8475745, 'xCoord': 0, 'yCoord': 0, 'zoneCode': 'N'}",
169,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",11:10,08:50,1551,,503,hit,137,"{'xCoord': -2, 'yCoord': -39, 'zoneCode': 'N', 'eventOwnerTeamId': 30, 'hittingPlayerId': 8475745, 'hitteePlayerId': 8476454}",
40,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",11:15,08:45,1551,,506,shot-on-goal,138,"{'xCoord': -81, 'yCoord': -10, 'zoneCode': 'O', 'shotType': 'backhand', 'shootingPlayerId': 8475745, 'goalieInNetId': 8475681, 'eventOwnerTeamId': 30, 'awaySOG': 4, 'homeSOG': 3}",
170,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",11:16,08:44,1551,,516,stoppage,139,{'reason': 'goalie-stopped-after-sog'},
41,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",11:16,08:44,1551,,502,faceoff,142,"{'eventOwnerTeamId': 22, 'losingPlayerId': 8465951, 'winningPlayerId': 8474040, 'xCoord': -87, 'yCoord': -31, 'zoneCode': 'D'}",
171,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",11:27,08:33,1551,,503,hit,143,"{'xCoord': 31, 'yCoord': -39, 'zoneCode': 'D', 'eventOwnerTeamId': 30, 'hittingPlayerId': 8465951, 'hitteePlayerId': 8466333}",
42,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",11:37,08:23,1551,,507,missed-shot,144,"{'xCoord': -67, 'yCoord': 35, 'zoneCode': 'O', 'reason': 'wide-of-net', 'shotType': 'wrist', 'shootingPlayerId': 8476235, 'goalieInNetId': 8475681, 'eventOwnerTeamId': 30}",
172,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",12:10,07:50,1551,,503,hit,149,"{'xCoord': -2, 'yCoord': 1, 'zoneCode': 'N', 'eventOwnerTeamId': 30, 'hittingPlayerId': 8469542, 'hitteePlayerId': 8471323}",
173,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",12:11,07:49,1551,,525,takeaway,150,"{'xCoord': 3, 'yCoord': -4, 'zoneCode': 'N', 'playerId': 8469542, 'eventOwnerTeamId': 30}",
43,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",12:14,07:46,1551,,509,penalty,151,"{'xCoord': -43, 'yCoord': -34, 'zoneCode': 'O', 'typeCode': 'MAJ', 'descKey': 'fighting', 'duration': 5, 'committedByPlayerId': 8469542, 'drawnByPlayerId': 8471323, 'eventOwnerTeamId': 30}",
174,"{'number': 1, 'periodType': 'REG', 'maxRegulationPeriods': 3}",12:14,07:46,1541,,509,penalty,153,"{'xCoord': -23, 'yCoord': -19, 'zoneCode': 'N', 'typeCode': 'MAJ', 'descKey': 'fighting', 'duration': 5, 'committedByPlayerId': 8471323, 'drawnByPlayerId': 8469542, 'eventOwnerTeamId': 22}",
